Date,Count,Delta
2024/06/09,20951039,22197
2024/06/10,20975806,24767
2024/06/11,21019222,43416
2024/06/12,21062447,43225
2024/06/13,21104925,42478
2024/06/14,21145521,40596
2024/06/15,21178191,32670
2024/06/16,21197923,19732
2024/06/17,21219516,21593
2024/06/18,21258148,38632
2024/06/19,21299035,40887
2024/06/20,21340086,41051
2024/06/21,21378478,38392
2024/06/22,21413688,35210
2024/06/23,21435235,21547
2024/06/24,21459953,24718
2024/06/25,21497543,37590
2024/06/26,21541745,44202
2024/06/27,21585550,43805
2024/06/28,21628363,42813
2024/06/29,21665402,37039
2024/06/30,21690015,24613
2024/07/01,21716550,26535
2024/07/02,21763217,46667
2024/07/03,21816535,53318
2024/07/04,21869331,52796
2024/07/05,21917833,48502
2024/07/06,21961688,43855
2024/07/07,21996133,34445
2024/07/08,22033532,37399
2024/07/09,22083983,50451
2024/07/10,22135142,51159
2024/07/11,22186064,50922
2024/07/12,22234550,48486
2024/07/13,22274329,39779
2024/07/14,22303748,29419
2024/07/15,22336635,32887
2024/07/16,22387066,50431
2024/07/17,22437452,50386
2024/07/18,22488171,50719
2024/07/19,22539459,51288
2024/07/20,22583206,43747
2024/07/21,22617258,34052
2024/07/22,22653054,35796
2024/07/23,22705779,52725
2024/07/24,22760190,54411
2024/07/25,22811174,50984
2024/07/26,22860300,49126
