Date,Count,Delta
2024/06/09,27266875,29959
2024/06/10,27300548,33673
2024/06/11,27349747,49199
2024/06/12,27397714,47967
2024/06/13,27447199,49485
2024/06/14,27496863,49664
2024/06/15,27534380,37517
2024/06/16,27557102,22722
2024/06/17,27582261,25159
2024/06/18,27624797,42536
2024/06/19,27669562,44765
2024/06/20,27711176,41614
2024/06/21,27754101,42925
2024/06/22,27793585,39484
2024/06/23,27815541,21956
2024/06/24,27840694,25153
2024/06/25,27882695,42001
2024/06/26,27932198,49503
2024/06/27,27980977,48779
2024/06/28,28030800,49823
2024/06/29,28068406,37606
2024/06/30,28092820,24414
2024/07/01,28119794,26974
2024/07/02,28165596,45802
2024/07/03,28216380,50784
2024/07/04,28262405,46025
2024/07/05,28302901,40496
2024/07/06,28341221,38320
2024/07/07,28369451,28230
2024/07/08,28398935,29484
2024/07/09,28448747,49812
2024/07/10,28499346,50599
2024/07/11,28548012,48666
2024/07/12,28595094,47082
2024/07/13,28633603,38509
2024/07/14,28657903,24300
2024/07/15,28686669,28766
2024/07/16,28738170,51501
2024/07/17,28788985,50815
2024/07/18,28838253,49268
2024/07/19,28885124,46871
2024/07/20,28926322,41198
2024/07/21,28954120,27798
2024/07/22,28982569,28449
2024/07/23,29032576,50007
2024/07/24,29082862,50286
2024/07/25,29130925,48063
2024/07/26,29174852,43927
2024/07/27,29213697,38845
2024/07/28,29240149,26452
2024/07/29,29269124,28975
2024/07/30,29314687,45563
2024/07/31,29362105,47418
2024/08/01,29410349,48244
2024/08/02,29458674,48325
2024/08/03,29498873,40199
2024/08/04,29526210,27337
2024/08/05,29555642,29432
2024/08/06,29602960,47318
2024/08/07,29652102,49142
2024/08/08,29701988,49886
2024/08/09,29749701,47713
2024/08/10,29796038,46337
2024/08/11,29823459,27421
2024/08/12,29851869,28410
2024/08/13,29896306,44437
2024/08/14,29945044,48738
2024/08/15,29991906,46862
2024/08/16,30033635,41729
2024/08/17,30077482,43847
2024/08/18,30105425,27943
2024/08/19,30137113,31688
2024/08/20,30190293,53180
2024/08/21,30241460,51167
2024/08/22,30302436,60976
2024/08/23,30359931,57495
2024/08/24,30408535,48604
2024/08/25,30439054,30519
2024/08/26,30475117,36063
2024/08/27,30527756,52639
2024/08/28,30579660,51904
2024/08/29,30632179,52519
2024/08/30,30681956,49777
2024/08/31,30726071,44115
2024/09/01,30755349,29278
2024/09/02,30788244,32895
2024/09/03,30834300,46056
2024/09/04,30873749,39449
2024/09/05,30901546,27797
2024/09/06,30927702,26156
2024/09/07,30949344,21642
2024/09/08,30964344,15000
2024/09/09,30981224,16880
2024/09/10,31006920,25696
2024/09/11,31033078,26158
2024/09/12,31059666,26588
2024/09/13,31085351,25685
2024/09/14,31108154,22803
2024/09/15,31122866,14712
2024/09/16,31138591,15725
2024/09/17,31166216,27625
2024/09/18,31193043,26827
2024/09/19,31219073,26030
2024/09/20,31245279,26206
2024/09/21,31268172,22893
2024/09/22,31283280,15108
2024/09/23,31299548,16268
2024/09/24,31325760,26212
2024/09/25,31351606,25846
2024/09/26,31377821,26215
2024/09/27,31403286,25465
2024/09/28,31427185,23899
2024/09/29,31443185,16000
2024/09/30,31460981,17796
2024/10/01,31486386,25405
2024/10/02,31513753,27367
2024/10/03,31539654,25901
2024/10/04,31563833,24179
2024/10/05,31584103,20270
2024/10/06,31599036,14933
2024/10/07,31615069,16033
2024/10/08,31644092,29023
2024/10/09,31674993,30901
2024/10/10,31707246,32253
2024/10/11,31741522,34276
2024/10/12,31770451,28929
2024/10/13,31786087,15636
2024/10/14,31803362,17275
2024/10/15,31828434,25072
2024/10/16,31854400,25966
2024/10/17,31883434,29034
2024/10/18,31910063,26629
2024/10/19,31933876,23813
2024/10/20,31949080,15204
2024/10/21,31966214,17134
2024/10/22,31995188,28974
2024/10/23,32027210,32022
2024/10/24,32057007,29797
2024/10/25,32085442,28435
2024/10/26,32108920,23478
2024/10/27,32123758,14838
2024/10/28,32139807,16049
2024/10/29,32168280,28473
