Date,Count,Delta
2023/10/30,45911511,7248
2023/10/31,45923143,11632
2023/11/01,45934600,11457
2023/11/02,45945754,11154
2023/11/03,45957433,11679
2023/11/04,45968739,11306
2023/11/05,45976450,7711
2023/11/06,45984774,8324
2023/11/07,45997130,12356
2023/11/08,46008461,11331
2023/11/09,46018748,10287
2023/11/10,46029415,10667
2023/11/11,46038342,8927
2023/11/12,46045221,6879
2023/11/13,46051934,6713
2023/11/14,46062218,10284
2023/11/15,46073686,11468
2023/11/16,46085099,11413
2023/11/17,46096664,11565
2023/11/18,46106214,9550
2023/11/19,46111970,5756
2023/11/20,46118087,6117
2023/11/21,46127734,9647
2023/11/22,46137096,9362
2023/11/23,46145628,8532
2023/11/24,46152891,7263
2023/11/25,46159949,7058
2023/11/26,46164947,4998
2023/11/27,46170729,5782
2023/11/28,46179449,8720
2023/11/29,46188232,8783
2023/11/30,46197416,9184
2023/12/01,46205957,8541
2023/12/02,46213555,7598
2023/12/03,46219087,5532
2023/12/04,46224630,5543
2023/12/05,46232487,7857
2023/12/06,46240350,7863
2023/12/07,46247901,7551
2023/12/08,46255605,7704
2023/12/09,46262369,6764
2023/12/10,46267558,5189
2023/12/11,46272609,5051
2023/12/12,46280572,7963
2023/12/13,46287184,6612
2023/12/14,46293001,5817
2023/12/15,46297590,4589
2023/12/16,46301729,4139
2023/12/17,46304426,2697
2023/12/18,46306825,2399
2023/12/19,46310543,3718
2023/12/20,46314177,3634
2023/12/21,46318158,3981
2023/12/22,46322429,4271
2023/12/23,46326364,3935
2023/12/24,46328690,2326
2023/12/25,46331161,2471
2023/12/26,46334204,3043
2023/12/27,46337390,3186
2023/12/28,46341026,3636
2023/12/29,46344794,3768
2023/12/30,46347887,3093
2023/12/31,46350251,2364
2024/01/01,46352441,2190
2024/01/02,46355257,2816
2024/01/03,46358907,3650
2024/01/04,46362733,3826
2024/01/05,46366979,4246
2024/01/06,46370690,3711
2024/01/07,46373060,2370
2024/01/08,46375417,2357
2024/01/09,46380040,4623
2024/01/10,46384407,4367
2024/01/11,46389254,4847
2024/01/12,46393550,4296
