Date,Count,Delta
2024/09/08,94674,527
2024/09/09,95212,538
2024/09/10,95680,468
2024/09/11,96214,534
2024/09/12,96608,394
2024/09/13,96900,292
2024/09/14,97197,297
2024/09/15,97538,341
2024/09/16,97861,323
2024/09/17,98316,455
2024/09/18,98731,415
2024/09/19,99091,360
2024/09/20,99429,338
2024/09/21,99870,441
2024/09/22,100171,301
2024/09/23,100441,270
2024/09/24,100773,332
2024/09/25,101142,369
2024/09/26,102047,905
2024/09/27,102322,275
2024/09/28,102700,378
2024/09/29,103053,353
2024/09/30,103395,342
2024/10/01,103719,324
2024/10/02,104063,344
2024/10/03,104388,325
2024/10/04,104761,373
2024/10/05,105093,332
2024/10/06,105376,283
2024/10/07,105696,320
2024/10/08,106065,369
2024/10/09,106460,395
2024/10/10,106742,282
2024/10/11,106999,257
2024/10/12,107395,396
2024/10/13,107752,357
2024/10/14,108153,401
2024/10/15,108609,456
2024/10/16,109058,449
2024/10/17,109499,441
2024/10/18,109942,443
2024/10/19,110328,386
2024/10/20,110735,407
2024/10/21,111042,307
2024/10/22,111470,428
2024/10/23,111868,398
2024/10/24,112238,370
2024/10/25,112585,347
2024/10/26,112931,346
2024/10/27,113276,345
2024/10/28,113657,381
2024/10/29,114082,425
2024/10/31,114762,680
2024/11/01,115127,365
2024/11/02,115480,353
2024/11/03,115881,401
2024/11/04,116327,446
2024/11/05,116703,376
2024/11/06,116912,209
2024/11/07,117150,238
2024/11/08,117464,314
2024/11/09,117713,249
2024/11/10,117984,271
2024/11/11,118257,273
2024/11/12,118478,221
2024/11/13,118783,305
2024/11/14,119054,271
2024/11/15,119249,195
2024/11/16,119472,223
2024/11/17,119740,268
2024/11/18,120076,336
2024/11/19,120364,288
2024/11/20,120631,267
2024/11/21,120902,271
2024/11/22,121367,465
2024/11/23,121632,265
2024/11/24,122091,459
2024/11/25,122658,567
2024/11/26,123135,477
2024/11/27,123638,503
2024/11/28,124025,387
2024/11/29,124533,508
2024/11/30,124889,356
2024/12/01,125316,427
2024/12/02,125700,384
2024/12/03,126159,459
2024/12/04,126573,414
2024/12/05,126975,402
2024/12/06,127419,444
2024/12/07,127800,381
2024/12/08,128205,405
2024/12/09,128632,427
2024/12/10,128976,344
2024/12/11,129334,358
2024/12/12,129660,326
2024/12/13,130092,432
2024/12/14,130444,352
2024/12/15,130843,399
2024/12/16,131231,388
2024/12/17,131685,454
2024/12/18,132133,448
2024/12/19,132557,424
2024/12/20,132890,333
2024/12/21,133186,296
2024/12/22,133557,371
2024/12/23,133955,398
2024/12/24,134333,378
2024/12/25,134728,395
2024/12/26,135163,435
2024/12/27,135499,336
2024/12/28,135950,451
2024/12/29,136338,388
2024/12/30,136768,430
2024/12/31,137146,378
2025/01/01,137498,352
2025/01/02,137888,390
2025/01/03,138186,298
2025/01/04,138581,395
2025/01/05,138979,398
2025/01/06,139403,424
2025/01/07,139667,264
2025/01/08,139876,209
2025/01/09,140260,384
2025/01/10,140572,312
2025/01/11,140902,330
2025/01/12,141229,327
2025/01/13,141584,355
2025/01/14,141908,324
2025/01/15,142200,292
2025/01/16,142449,249
2025/01/17,142706,257
2025/01/18,143079,373
2025/01/19,143361,282
2025/01/20,143674,313
2025/01/21,143979,305
2025/01/22,144241,262
2025/01/23,144549,308
2025/01/24,144844,295
2025/01/25,145079,235
2025/01/26,145386,307
2025/01/27,145750,364
2025/01/28,146027,277
2025/01/29,146298,271
2025/01/30,146636,338
