Date,Count,Delta
2020/09/23,235108,322
2020/09/24,235589,481
2020/09/25,236026,437
2020/09/26,236444,418
2020/09/27,236803,359
2020/09/28,237130,327
2020/09/29,237459,329
2020/09/30,237905,446
2020/10/01,238612,707
2020/10/02,239426,814
2020/10/03,240033,607
2020/10/04,240567,534
2020/10/05,241172,605
2020/10/06,242070,898
2020/10/07,242808,738
2020/10/08,243390,582
2020/10/09,244138,748
2020/10/10,244701,563
2020/10/11,245159,458
2020/10/12,245727,568
2020/10/13,246280,553
2020/10/14,246786,506
2020/10/15,247365,579
2020/10/16,247842,477
2020/10/17,248106,264
2020/10/18,248294,188
2020/10/19,248480,186
2020/10/20,248864,384
2020/10/21,249253,389
2020/10/22,249706,453
2020/10/23,249969,263
2020/10/24,250202,233
2020/10/25,250390,188
2020/10/26,250612,222
2020/10/27,250895,283
2020/10/28,251384,489
2020/10/29,252003,619
2020/10/30,253035,1032
2020/10/31,253552,517
2020/11/01,253816,264
2020/11/02,254069,253
2020/11/03,254374,305
2020/11/04,254807,433
2020/11/05,255071,264
2020/11/06,255320,249
2020/11/07,255480,160
2020/11/08,255601,121
2020/11/09,255787,186
2020/11/10,256007,220
2020/11/11,256270,263
2020/11/12,256579,309
2020/11/13,256847,268
2020/11/14,257441,594
2020/11/15,257575,134
2020/11/16,257778,203
2020/11/17,257999,221
2020/11/18,258660,661
2020/11/19,258892,232
2020/11/20,259130,238
2020/11/21,259374,244
2020/11/22,259547,173
2020/11/23,259768,221
2020/11/24,260029,261
2020/11/25,260327,298
2020/11/26,260557,230
2020/11/27,260744,187
2020/11/28,260942,198
2020/11/29,261060,118
2020/11/30,261241,181
2020/12/01,261406,165
2020/12/02,261768,362
2020/12/03,262308,540
2020/12/04,262542,234
2020/12/05,262706,164
2020/12/06,262858,152
2020/12/07,263026,168
2020/12/08,263296,270
2020/12/09,263503,207
2020/12/10,263940,437
2020/12/11,264443,503
2020/12/12,264639,196
2020/12/13,264793,154
2020/12/14,265119,326
2020/12/15,265558,439
2020/12/16,265812,254
2020/12/17,266016,204
2020/12/18,266244,228
2020/12/19,266382,138
2020/12/20,266519,137
2020/12/21,266688,169
2020/12/22,266844,156
2020/12/23,267009,165
2020/12/24,267343,334
2020/12/25,267501,158
2020/12/26,267696,195
2020/12/27,267901,205
2020/12/28,268107,206
2020/12/29,268244,137
2020/12/30,268551,307
2020/12/31,268879,328
2021/01/01,269208,329
2021/01/02,269351,143
2021/01/03,269494,143
2021/01/04,269719,225
2021/01/05,270042,323
2021/01/06,270201,159
2021/01/07,270594,393
2021/01/08,274258,3664
2021/01/09,275826,1568
2021/01/10,276639,813
2021/01/11,277413,774
2021/01/12,279639,2226
2021/01/13,281641,2002
2021/01/14,284034,2393
2021/01/15,284762,728
2021/01/16,286185,1423
2021/01/17,286734,549
2021/01/18,287379,645
2021/01/19,289058,1679
2021/01/20,289914,856
2021/01/21,291830,1916
2021/01/22,294044,2214
2021/01/23,295207,1163
2021/01/24,295708,501
2021/01/25,296383,675
2021/01/26,298144,1761
2021/01/27,299896,1752
2021/01/28,301635,1739
2021/02/03,311987,10352
2021/02/04,312848,861
2021/02/05,313456,608
2021/02/06,315129,1673
2021/02/07,315772,643
2021/02/08,316395,623
2021/02/08,317000,605
2021/02/08,318170,1170
2021/02/09,318757,587
2021/02/10,319660,903
2021/02/11,320869,1209
2021/02/12,321912,1043
2021/02/13,322365,453
2021/02/14,322640,275
2021/02/14,322783,143
2021/02/15,323263,480
2021/02/16,323847,584
2021/02/17,324892,1045
2021/02/18,326609,1717
2021/02/19,327884,1275
2021/02/20,328658,774
2021/02/21,328944,286
2021/02/22,329983,1039
2021/02/23,331294,1311
2021/02/24,331968,674
2021/02/25,332484,516
2021/02/26,333349,865
2021/02/27,333902,553
2021/02/28,334209,307
2021/03/01,334829,620
2021/03/02,336421,1592
2021/03/03,337969,1548
2021/03/04,339021,1052
2021/03/05,340081,1060
2021/03/06,340486,405
2021/03/07,340791,305
2021/03/08,341467,676
2021/03/09,342845,1378
2021/03/10,344945,2100
2021/03/11,346083,1138
2021/03/12,347505,1422
2021/03/13,348315,810
2021/03/14,348447,132
2021/03/15,349116,669
2021/03/16,349526,410
