Date,Count,Delta
2024/05/12,20094170,20647
2024/05/13,20115469,21299
2024/05/14,20150296,34827
2024/05/15,20187433,37137
2024/05/16,20223433,36000
2024/05/17,20258155,34722
2024/05/18,20287045,28890
2024/05/19,20304863,17818
2024/05/20,20324222,19359
2024/05/21,20354799,30577
2024/05/22,20389704,34905
2024/05/23,20423546,33842
2024/05/24,20457416,33870
2024/05/25,20488320,30904
2024/05/26,20506537,18217
2024/05/27,20527267,20730
2024/05/28,20562662,35395
2024/05/29,20600882,38220
2024/05/30,20637651,36769
2024/05/31,20673471,35820
2024/06/01,20705341,31870
2024/06/02,20725280,19939
2024/06/03,20748090,22810
2024/06/04,20788834,40744
2024/06/05,20829776,40942
2024/06/06,20869291,39515
2024/06/07,20911699,42408
2024/06/08,20947507,35808
2024/06/09,20969787,22280
2024/06/10,20994660,24873
2024/06/11,21038194,43534
2024/06/12,21081563,43369
2024/06/13,21124173,42610
2024/06/14,21164923,40750
2024/06/15,21197677,32754
2024/06/16,21217423,19746
2024/06/17,21239060,21637
2024/06/18,21277816,38756
2024/06/19,21318867,41051
2024/06/20,21360067,41200
2024/06/21,21398578,38511
2024/06/22,21433860,35282
2024/06/23,21455423,21563
2024/06/24,21480201,24778
2024/06/25,21517920,37719
2024/06/26,21562230,44310
2024/06/27,21606386,44156
2024/06/28,21649292,42906
2024/06/29,21686387,37095
2024/06/30,21711017,24630
2024/07/01,21737626,26609
2024/07/02,21784397,46771
2024/07/03,21837823,53426
2024/07/04,21890767,52944
2024/07/05,21939364,48597
2024/07/06,21983267,43903
2024/07/07,22017724,34457
2024/07/08,22055181,37457
2024/07/09,22105752,50571
2024/07/10,22157023,51271
2024/07/11,22208076,51053
2024/07/12,22256647,48571
2024/07/13,22296468,39821
2024/07/14,22325887,29419
2024/07/15,22358846,32959
2024/07/16,22409387,50541
2024/07/17,22459879,50492
2024/07/18,22510704,50825
2024/07/19,22562088,51384
2024/07/20,22605871,43783
2024/07/21,22639923,34052
2024/07/22,22675779,35856
2024/07/23,22728606,52827
2024/07/24,22783131,54525
2024/07/25,22834197,51066
2024/07/26,22883403,49206
2024/07/27,22929861,46458
2024/07/28,22966676,36815
2024/07/29,23007573,40897
2024/07/30,23063070,55497
2024/07/31,23113451,50381
2024/08/01,23161104,47653
2024/08/02,23212483,51379
2024/08/03,23259275,46792
2024/08/04,23296418,37143
2024/08/05,23335185,38767
2024/08/06,23388334,53149
2024/08/07,23439460,51126
2024/08/08,23487840,48380
2024/08/09,23535057,47217
2024/08/10,23575917,40860
2024/08/11,23606547,30630
2024/08/12,23640675,34128
2024/08/13,23688053,47378
2024/08/14,23736386,48333
2024/08/15,23781795,45409
2024/08/16,23823260,41465
2024/08/17,23861068,37808
2024/08/18,23888993,27925
2024/08/19,23921873,32880
2024/08/20,23967685,45812
2024/08/21,24015622,47937
2024/08/22,24069135,53513
2024/08/23,24120634,51499
2024/08/24,24164489,43855
2024/08/25,24197803,33314
2024/08/26,24231115,33312
2024/08/27,24278706,47591
2024/08/28,24327402,48696
2024/08/29,24377653,50251
2024/08/30,24425239,47586
2024/08/31,24466050,40811
2024/09/01,24497305,31255
2024/09/02,24529534,32229
2024/09/03,24572412,42878
2024/09/04,24607700,35288
2024/09/05,24631696,23996
2024/09/06,24654557,22861
2024/09/07,24672486,17929
2024/09/08,24685092,12606
2024/09/09,24699340,14248
2024/09/10,24721017,21677
2024/09/11,24743087,22070
2024/09/12,24766084,22997
2024/09/13,24788006,21922
2024/09/14,24806191,18185
2024/09/15,24818318,12127
2024/09/16,24831583,13265
2024/09/17,24854219,22636
2024/09/18,24875955,21736
2024/09/19,24898438,22483
2024/09/20,24920725,22287
2024/09/21,24939916,19191
2024/09/22,24950638,10722
2024/09/23,24962570,11932
2024/09/24,24984030,21460
2024/09/25,25006846,22816
2024/09/26,25029763,22917
2024/09/27,25053097,23334
2024/09/28,25072544,19447
2024/09/29,25085535,12991
2024/09/30,25100049,14514
2024/10/01,25121479,21430
2024/10/02,25143370,21891
2024/10/03,25164482,21112
2024/10/04,25185168,20686
2024/10/05,25202778,17610
2024/10/06,25215069,12291
2024/10/07,25228873,13804
2024/10/08,25252033,23160
2024/10/09,25274785,22752
2024/10/10,25298114,23329
2024/10/11,25319913,21799
2024/10/12,25337259,17346
2024/10/13,25349683,12424
2024/10/14,25363212,13529
2024/10/15,25385043,21831
2024/10/16,25407486,22443
2024/10/17,25429353,21867
2024/10/18,25451088,21735
2024/10/19,25468853,17765
2024/10/20,25479827,10974
2024/10/21,25492231,12404
2024/10/22,25515063,22832
2024/10/23,25539203,24140
2024/10/24,25563222,24019
2024/10/25,25587945,24723
2024/10/26,25607273,19328
2024/10/27,25620168,12895
2024/10/28,25634042,13874
2024/10/29,25657405,23363
2024/10/31,25705385,47980
2024/11/01,25728115,22730
2024/11/02,25747615,19500
2024/11/03,25758060,10445
2024/11/04,25769826,11766
2024/11/05,25793441,23615
