Date,Count,Delta
2024/02/29,70166920,47054
2024/03/01,70214284,47364
2024/03/02,70258219,43935
2024/03/03,70287276,29057
2024/03/04,70320023,32747
2024/03/05,70368256,48233
2024/03/06,70416537,48281
2024/03/07,70463638,47101
2024/03/08,70509342,45704
2024/03/09,70548535,39193
2024/03/10,70572842,24307
2024/03/11,70598204,25362
2024/03/12,70642318,44114
2024/03/13,70686005,43687
2024/03/14,70730374,44369
2024/03/15,70774015,43641
2024/03/16,70816162,42147
2024/03/17,70843135,26973
2024/03/18,70871562,28427
2024/03/19,70915758,44196
2024/03/20,70959551,43793
2024/03/21,71006549,46998
2024/03/22,71052228,45679
2024/03/23,71094708,42480
2024/03/24,71119918,25210
2024/03/25,71146554,26636
2024/03/26,71189438,42884
2024/03/27,71234341,44903
2024/03/28,71277356,43015
2024/03/29,71318510,41154
2024/03/30,71349565,31055
2024/03/31,71374038,24473
2024/04/01,71399014,24976
2024/04/02,71437811,38797
2024/04/03,71482155,44344
2024/04/04,71527119,44964
2024/04/05,71572370,45251
2024/04/06,71614620,42250
2024/04/07,71643103,28483
2024/04/08,71674936,31833
2024/04/09,71722876,47940
2024/04/10,71764946,42070
2024/04/11,71809390,44444
2024/04/12,71858447,49057
2024/04/13,71895701,37254
2024/04/14,71920915,25214
2024/04/15,71948378,27463
2024/04/16,71993093,44715
2024/04/17,72040013,46920
2024/04/18,72087056,47043
2024/04/19,72134874,47818
2024/04/20,72176885,42011
2024/04/21,72201543,24658
2024/04/22,72227472,25929
2024/04/23,72276385,48913
2024/04/24,72321781,45396
2024/04/25,72373354,51573
2024/04/26,72418794,45440
2024/04/27,72455124,36330
2024/04/28,72477283,22159
2024/04/29,72500862,23579
2024/04/30,72541237,40375
2024/05/01,72583176,41939
2024/05/02,72618626,35450
2024/05/03,72659776,41150
2024/05/04,72695450,35674
2024/05/05,72720406,24956
2024/05/06,72747444,27038
2024/05/07,72788600,41156
2024/05/08,72833376,44776
2024/05/09,72877238,43862
2024/05/10,72919451,42213
2024/05/11,72958585,39134
2024/05/12,72983464,24879
2024/05/13,73010800,27336
2024/05/14,73055246,44446
2024/05/15,73102009,46763
2024/05/16,73148052,46043
2024/05/17,73194716,46664
2024/05/18,73233212,38496
2024/05/19,73258404,25192
2024/05/20,73284395,25991
2024/05/21,73325010,40615
2024/05/22,73371515,46505
2024/05/23,73417649,46134
2024/05/24,73460630,42981
2024/05/25,73498557,37927
2024/05/26,73521347,22790
2024/05/27,73546585,25238
2024/05/28,73588557,41972
2024/05/29,73635490,46933
2024/05/30,73682727,47237
2024/05/31,73729519,46792
2024/06/01,73770357,40838
2024/06/02,73794094,23737
2024/06/03,73821151,27057
2024/06/04,73871547,50396
2024/06/05,73923526,51979
2024/06/06,73971588,48062
2024/06/07,74020476,48888
2024/06/08,74064511,44035
2024/06/09,74095830,31319
2024/06/10,74132064,36234
2024/06/11,74203361,71297
2024/06/12,74263810,60449
2024/06/13,74317834,54024
2024/06/14,74370802,52968
2024/06/15,74411798,40996
2024/06/16,74436449,24651
2024/06/17,74463708,27259
2024/06/18,74510288,46580
2024/06/19,74558523,48235
2024/06/20,74603372,44849
2024/06/21,74649635,46263
2024/06/22,74692902,43267
2024/06/23,74717287,24385
2024/06/24,74744746,27459
2024/06/25,74789976,45230
2024/06/26,74842562,52586
2024/06/27,74895310,52748
2024/06/28,74947999,52689
2024/06/29,74988441,40442
2024/06/30,75014344,25903
2024/07/01,75043305,28961
2024/07/02,75092040,48735
2024/07/03,75146333,54293
2024/07/04,75195990,49657
2024/07/05,75239347,43357
2024/07/06,75280339,40992
2024/07/07,75310392,30053
2024/07/08,75342043,31651
2024/07/09,75395597,53554
2024/07/10,75449751,54154
2024/07/11,75501810,52059
2024/07/12,75551990,50180
2024/07/13,75593621,41631
2024/07/14,75620048,26427
2024/07/15,75651092,31044
2024/07/16,75705455,54363
2024/07/17,75758945,53490
2024/07/18,75810769,51824
2024/07/19,75860684,49915
2024/07/20,75904530,43846
2024/07/21,75933862,29332
2024/07/22,75964150,30288
2024/07/23,76017500,53350
2024/07/24,76071623,54123
2024/07/25,76123487,51864
2024/07/26,76171191,47704
2024/07/27,76213213,42022
2024/07/28,76241459,28246
2024/07/29,76272782,31323
2024/07/30,76321665,48883
2024/07/31,76372448,50783
2024/08/01,76424688,52240
2024/08/02,76475954,51266
2024/08/03,76518787,42833
2024/08/04,76547596,28809
2024/08/05,76578705,31109
2024/08/06,76629005,50300
2024/08/07,76681465,52460
2024/08/08,76734281,52816
2024/08/09,76785033,50752
2024/08/10,76834434,49401
2024/08/11,76863841,29407
2024/08/12,76894713,30872
2024/08/13,76942528,47815
2024/08/14,76995088,52560
2024/08/15,77045989,50901
2024/08/16,77090891,44902
2024/08/17,77137726,46835
2024/08/18,77167360,29634
2024/08/19,77201041,33681
2024/08/20,77257519,56478
2024/08/21,77312772,55253
2024/08/22,77377113,64341
2024/08/23,77438002,60889
2024/08/24,77489927,51925
2024/08/25,77522073,32146
2024/08/26,77560072,37999
2024/08/27,77616389,56317
2024/08/28,77671692,55303
2024/08/29,77727954,56262
2024/08/30,77782526,54572
2024/08/31,77830198,47672
2024/09/01,77861341,31143
2024/09/02,77896524,35183
2024/09/03,77945327,48803
2024/09/04,77987724,42397
2024/09/05,78018373,30649
2024/09/06,78047831,29458
2024/09/07,78071591,23760
2024/09/08,78087860,16269
2024/09/09,78105891,18031
2024/09/10,78133539,27648
2024/09/11,78162048,28509
2024/09/12,78191262,29214
2024/09/13,78219675,28413
2024/09/14,78244510,24835
2024/09/15,78260076,15566
2024/09/16,78276748,16672
2024/09/17,78306428,29680
2024/09/18,78334889,28461
2024/09/19,78362728,27839
2024/09/20,78390625,27897
2024/09/21,78414977,24352
2024/09/22,78430988,16011
2024/09/23,78448231,17243
2024/09/24,78476167,27936
2024/09/25,78503738,27571
2024/09/26,78531849,28111
2024/09/27,78559330,27481
2024/09/28,78584801,25471
2024/09/29,78601454,16653
2024/09/30,78620118,18664
2024/10/01,78647137,27019
2024/10/02,78675836,28699
2024/10/03,78703323,27487
2024/10/04,78728810,25487
2024/10/05,78750313,21503
2024/10/06,78765861,15548
2024/10/07,78782855,16994
2024/10/08,78813627,30772
2024/10/09,78846374,32747
2024/10/10,78880526,34152
2024/10/11,78916617,36091
2024/10/12,78947013,30396
2024/10/13,78963447,16434
2024/10/14,78981914,18467
2024/10/15,79008924,27010
2024/10/16,79036761,27837
2024/10/17,79067645,30884
2024/10/18,79096125,28480
2024/10/19,79121546,25421
2024/10/20,79137587,16041
2024/10/21,79155547,17960
2024/10/22,79186096,30549
2024/10/23,79219585,33489
2024/10/24,79251065,31480
2024/10/25,79281267,30202
2024/10/26,79306275,25008
2024/10/27,79321843,15568
2024/10/28,79338791,16948
2024/10/29,79368889,30098
2024/10/31,79430406,61517
2024/11/01,79457421,27015
2024/11/02,79480103,22682
2024/11/03,79493507,13404
2024/11/04,79508658,15151
2024/11/05,79538521,29863
2024/11/06,79569787,31266
2024/11/07,79600932,31145
2024/11/08,79632043,31111
2024/11/09,79658372,26329
2024/11/10,79673775,15403
2024/11/11,79691689,17914
2024/11/12,79719399,27710
2024/11/13,79748764,29365
2024/11/14,79778741,29977
2024/11/15,79809987,31246
2024/11/16,79836932,26945
2024/11/17,79852896,15964
2024/11/18,79870054,17158
2024/11/19,79899315,29261
2024/11/20,79930750,31435
2024/11/21,79961210,30460
2024/11/22,79993925,32715
2024/11/23,80021411,27486
2024/11/24,80035963,14552
2024/11/25,80052597,16634
2024/11/26,80085414,32817
2024/11/27,80118688,33274
2024/11/28,80146714,28026
2024/11/29,80170378,23664
2024/11/30,80190609,20231
2024/12/01,80204828,14219
2024/12/02,80220164,15336
2024/12/03,80246229,26065
2024/12/04,80273317,27088
2024/12/05,80301425,28108
2024/12/06,80330239,28814
2024/12/07,80355954,25715
2024/12/08,80371770,15816
2024/12/09,80390282,18512
2024/12/10,80421461,31179
2024/12/11,80451362,29901
2024/12/12,80480776,29414
2024/12/13,80510073,29297
2024/12/14,80533079,23006
2024/12/15,80549727,16648
2024/12/16,80567274,17547
2024/12/17,80595747,28473
2024/12/18,80628444,32697
2024/12/19,80668127,39683
2024/12/20,80705140,37013
2024/12/21,80736308,31168
2024/12/22,80752691,16383
2024/12/23,80770905,18214
2024/12/24,80800920,30015
2024/12/25,80825200,24280
2024/12/26,80848056,22856
2024/12/27,80870246,22190
2024/12/28,80889543,19297
2024/12/29,80907828,18285
2024/12/30,80927497,19669
2024/12/31,80950550,23053
2025/01/01,80972116,21566
